"state","date","fips","cumulative_cases","cumulative_deaths","lag_cases","lag_deaths","cases_is_cumulative","dth_is_cumulative","lead_cases","lead_deaths","lead2_cases","lead2_deaths","cases","deaths"
"Arkansas",2020-04-09,"05",1146,21,1077,18,1,1,1202,24,1228,25,69,3
"Arkansas",2020-04-10,"05",1202,24,1146,21,1,1,1228,25,1280,27,56,3
"Arkansas",2020-04-11,"05",1228,25,1202,24,1,1,1280,27,1475,30,26,1
"Arkansas",2020-04-12,"05",1280,27,1228,25,1,1,1475,30,1498,32,52,2
"Arkansas",2020-04-13,"05",1475,30,1280,27,1,1,1498,32,1599,34,195,3
"Arkansas",2020-04-14,"05",1498,32,1475,30,1,1,1599,34,1620,37,23,2
"Arkansas",2020-04-15,"05",1599,34,1498,32,1,1,1620,37,1695,37,101,2
"Arkansas",2020-04-16,"05",1620,37,1599,34,1,1,1695,37,1777,38,21,3
"Arkansas",2020-04-17,"05",1695,37,1620,37,1,1,1777,38,1781,39,75,0
"Arkansas",2020-04-18,"05",1777,38,1695,37,1,1,1781,39,1971,42,82,1
"Arkansas",2020-04-19,"05",1781,39,1777,38,1,1,1971,42,2262,43,4,1
"Arkansas",2020-04-20,"05",1971,42,1781,39,1,1,2262,43,2392,44,190,3
"Arkansas",2020-04-21,"05",2262,43,1971,42,1,1,2392,44,2599,45,291,1
"Arkansas",2020-04-22,"05",2392,44,2262,43,1,1,2599,45,2810,47,130,1
"Arkansas",2020-04-23,"05",2599,45,2392,44,1,1,2810,47,2909,48,207,1
"Arkansas",2020-04-24,"05",2810,47,2599,45,1,1,2909,48,3001,50,211,2
"Arkansas",2020-04-25,"05",2909,48,2810,47,1,1,3001,50,3069,51,99,1
"Arkansas",2020-04-26,"05",3001,50,2909,48,1,1,3069,51,3127,57,92,2
"Arkansas",2020-04-27,"05",3069,51,3001,50,1,1,3127,57,3207,59,68,1
"Arkansas",2020-04-28,"05",3127,57,3069,51,1,1,3207,59,3281,61,58,6
"Arkansas",2020-04-29,"05",3207,59,3127,57,1,1,3281,61,3310,64,80,2
"Arkansas",2020-04-30,"05",3281,61,3207,59,1,1,3310,64,3372,72,74,2
"Arkansas",2020-05-01,"05",3310,64,3281,61,1,1,3372,72,3431,76,29,3
"Arkansas",2020-05-02,"05",3372,72,3310,64,1,1,3431,76,3469,80,62,8
"Arkansas",2020-05-03,"05",3431,76,3372,72,1,1,3469,80,3525,83,59,4
"Arkansas",2020-05-04,"05",3469,80,3431,76,1,1,3525,83,3611,87,38,4
"Arkansas",2020-05-05,"05",3525,83,3469,80,1,1,3611,87,3694,88,56,3
"Arkansas",2020-05-06,"05",3611,87,3525,83,1,1,3694,88,3747,88,86,4
"Arkansas",2020-05-07,"05",3694,88,3611,87,1,1,3747,88,3747,88,83,1
"Arkansas",2020-05-08,"05",3747,88,3694,88,1,1,3747,88,4012,91,53,0
"Arkansas",2020-05-09,"05",3747,88,3747,88,1,1,4012,91,4043,94,0,0
"Arkansas",2020-05-10,"05",4012,91,3747,88,1,1,4043,94,4164,95,265,3
"Arkansas",2020-05-11,"05",4043,94,4012,91,1,1,4164,95,4236,97,31,3
"Arkansas",2020-05-12,"05",4164,95,4043,94,1,1,4236,97,4366,98,121,1
"Arkansas",2020-05-13,"05",4236,97,4164,95,1,1,4366,98,4463,98,72,2
"Arkansas",2020-05-14,"05",4366,98,4236,97,1,1,4463,98,4578,98,130,1
"Arkansas",2020-05-15,"05",4463,98,4366,98,1,1,4578,98,4759,98,97,0
"Arkansas",2020-05-16,"05",4578,98,4463,98,1,1,4759,98,4813,100,115,0
"Arkansas",2020-05-17,"05",4759,98,4578,98,1,1,4813,100,4923,102,181,0
"Arkansas",2020-05-18,"05",4813,100,4759,98,1,1,4923,102,5003,107,54,2
"Arkansas",2020-05-19,"05",4923,102,4813,100,1,1,5003,107,5458,110,110,2
"Arkansas",2020-05-20,"05",5003,107,4923,102,1,1,5458,110,5612,113,80,5
"Arkansas",2020-05-21,"05",5458,110,5003,107,1,1,5612,113,5775,115,455,3
"Arkansas",2020-05-22,"05",5612,113,5458,110,1,1,5775,115,5922,116,154,3
"Arkansas",2020-05-23,"05",5775,115,5612,113,1,1,5922,116,6029,117,163,2
"Arkansas",2020-05-24,"05",5922,116,5775,115,1,1,6029,117,6180,119,147,1
"Arkansas",2020-05-25,"05",6029,117,5922,116,1,1,6180,119,6277,120,107,1
"Arkansas",2020-05-26,"05",6180,119,6029,117,1,1,6277,120,6538,125,151,2
"Arkansas",2020-05-27,"05",6277,120,6180,119,1,1,6538,125,6777,132,97,1
"Arkansas",2020-05-28,"05",6538,125,6277,120,1,1,6777,132,7013,133,261,5
"Arkansas",2020-05-29,"05",6777,132,6538,125,1,1,7013,133,7253,133,239,7
"Arkansas",2020-05-30,"05",7013,133,6777,132,1,1,7253,133,7443,133,236,1
"Arkansas",2020-05-31,"05",7253,133,7013,133,1,1,7443,133,7818,136,240,0
"Arkansas",2020-06-01,"05",7443,133,7253,133,1,1,7818,136,8067,142,190,0
"Arkansas",2020-06-02,"05",7818,136,7443,133,1,1,8067,142,8425,151,375,3
"Arkansas",2020-06-03,"05",8067,142,7818,136,1,1,8425,151,8651,152,249,6
"Arkansas",2020-06-04,"05",8425,151,8067,142,1,1,8651,152,NA,NA,358,9
"Arkansas",2020-06-05,"05",8651,152,8425,151,1,1,NA,NA,NA,NA,226,1
"California",2020-01-25,"06",1,0,NA,NA,NA,NA,2,0,2,0,NA,NA
"California",2020-01-26,"06",2,0,1,0,1,1,2,0,2,0,1,0
"California",2020-01-27,"06",2,0,2,0,1,1,2,0,2,0,0,0
"California",2020-01-28,"06",2,0,2,0,1,1,2,0,2,0,0,0
"California",2020-01-29,"06",2,0,2,0,1,1,2,0,3,0,0,0
"California",2020-01-30,"06",2,0,2,0,1,1,3,0,3,0,0,0
"California",2020-01-31,"06",3,0,2,0,1,1,3,0,6,0,1,0
"California",2020-02-01,"06",3,0,3,0,1,1,6,0,6,0,0,0
"California",2020-02-02,"06",6,0,3,0,1,1,6,0,6,0,3,0
"California",2020-02-03,"06",6,0,6,0,1,1,6,0,6,0,0,0
"California",2020-02-04,"06",6,0,6,0,1,1,6,0,6,0,0,0
"California",2020-02-05,"06",6,0,6,0,1,1,6,0,6,0,0,0
"California",2020-02-06,"06",6,0,6,0,1,1,6,0,6,0,0,0
"California",2020-02-07,"06",6,0,6,0,1,1,6,0,6,0,0,0
"California",2020-02-08,"06",6,0,6,0,1,1,6,0,7,0,0,0
"California",2020-02-09,"06",6,0,6,0,1,1,7,0,7,0,0,0
"California",2020-02-10,"06",7,0,6,0,1,1,7,0,7,0,1,0
"California",2020-02-11,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-12,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-13,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-14,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-15,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-16,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-17,"06",7,0,7,0,1,1,7,0,7,0,0,0
"California",2020-02-18,"06",7,0,7,0,1,1,7,0,8,0,0,0
"California",2020-02-19,"06",7,0,7,0,1,1,8,0,9,0,0,0
"California",2020-02-20,"06",8,0,7,0,1,1,9,0,9,0,1,0
"California",2020-02-21,"06",9,0,8,0,1,1,9,0,9,0,1,0
"California",2020-02-22,"06",9,0,9,0,1,1,9,0,11,0,0,0
"California",2020-02-23,"06",9,0,9,0,1,1,11,0,11,0,0,0
"California",2020-02-24,"06",11,0,9,0,1,1,11,0,26,0,2,0
"California",2020-02-25,"06",11,0,11,0,1,1,26,0,26,0,0,0
"California",2020-02-26,"06",26,0,11,0,1,1,26,0,27,0,15,0
"California",2020-02-27,"06",26,0,26,0,1,1,27,0,28,0,0,0
"California",2020-02-28,"06",27,0,26,0,1,1,28,0,33,0,1,0
"California",2020-02-29,"06",28,0,27,0,1,1,33,0,38,0,1,0
"California",2020-03-01,"06",33,0,28,0,1,1,38,0,45,0,5,0
"California",2020-03-02,"06",38,0,33,0,1,1,45,0,55,1,5,0
"California",2020-03-03,"06",45,0,38,0,1,1,55,1,67,1,7,0
"California",2020-03-04,"06",55,1,45,0,1,1,67,1,81,1,10,1
"California",2020-03-05,"06",67,1,55,1,1,1,81,1,100,1,12,0
"California",2020-03-06,"06",81,1,67,1,1,1,100,1,112,1,14,0
"California",2020-03-07,"06",100,1,81,1,1,1,112,1,172,2,19,0
"California",2020-03-08,"06",112,1,100,1,1,1,172,2,179,3,12,0
"California",2020-03-09,"06",172,2,112,1,1,1,179,3,202,4,60,1
"California",2020-03-10,"06",179,3,172,2,1,1,202,4,252,4,7,1
"California",2020-03-11,"06",202,4,179,3,1,1,252,4,320,5,23,1
"California",2020-03-12,"06",252,4,202,4,1,1,320,5,381,5,50,0
"California",2020-03-13,"06",320,5,252,4,1,1,381,5,478,6,68,1
"California",2020-03-14,"06",381,5,320,5,1,1,478,6,588,11,61,0
"California",2020-03-15,"06",478,6,381,5,1,1,588,11,732,14,97,1
"California",2020-03-16,"06",588,11,478,6,1,1,732,14,893,17,110,5
"California",2020-03-17,"06",732,14,588,11,1,1,893,17,1067,19,144,3
"California",2020-03-18,"06",893,17,732,14,1,1,1067,19,1283,24,161,3
"California",2020-03-19,"06",1067,19,893,17,1,1,1283,24,1544,28,174,2
"California",2020-03-20,"06",1283,24,1067,19,1,1,1544,28,1851,35,216,5
"California",2020-03-21,"06",1544,28,1283,24,1,1,1851,35,2240,39,261,4
"California",2020-03-22,"06",1851,35,1544,28,1,1,2240,39,2644,52,307,7
"California",2020-03-23,"06",2240,39,1851,35,1,1,2644,52,3183,67,389,4
"California",2020-03-24,"06",2644,52,2240,39,1,1,3183,67,4060,82,404,13
"California",2020-03-25,"06",3183,67,2644,52,1,1,4060,82,4914,102,539,15
"California",2020-03-26,"06",4060,82,3183,67,1,1,4914,102,5565,121,877,15
"California",2020-03-27,"06",4914,102,4060,82,1,1,5565,121,6266,130,854,20
"California",2020-03-28,"06",5565,121,4914,102,1,1,6266,130,7421,146,651,19
"California",2020-03-29,"06",6266,130,5565,121,1,1,7421,146,8582,183,701,9
"California",2020-03-30,"06",7421,146,6266,130,1,1,8582,183,9816,212,1155,16
"California",2020-03-31,"06",8582,183,7421,146,1,1,9816,212,11190,247,1161,37
"California",2020-04-01,"06",9816,212,8582,183,1,1,11190,247,12569,282,1234,29
"California",2020-04-02,"06",11190,247,9816,212,1,1,12569,282,13796,323,1374,35
"California",2020-04-03,"06",12569,282,11190,247,1,1,13796,323,15076,349,1379,35
"California",2020-04-04,"06",13796,323,12569,282,1,1,15076,349,16284,386,1227,41
"California",2020-04-05,"06",15076,349,13796,323,1,1,16284,386,17540,447,1280,26
"California",2020-04-06,"06",16284,386,15076,349,1,1,17540,447,19043,506,1208,37
"California",2020-04-07,"06",17540,447,16284,386,1,1,19043,506,20191,548,1256,61
"California",2020-04-08,"06",19043,506,17540,447,1,1,20191,548,21366,594,1503,59
"California",2020-04-09,"06",20191,548,19043,506,1,1,21366,594,22421,632,1148,42
"California",2020-04-10,"06",21366,594,20191,548,1,1,22421,632,23323,676,1175,46
"California",2020-04-11,"06",22421,632,21366,594,1,1,23323,676,24334,725,1055,38
"California",2020-04-12,"06",23323,676,22421,632,1,1,24334,725,25758,778,902,44
"California",2020-04-13,"06",24334,725,23323,676,1,1,25758,778,27107,885,1011,49
"California",2020-04-14,"06",25758,778,24334,725,1,1,27107,885,28142,971,1424,53
"California",2020-04-15,"06",27107,885,25758,778,1,1,28142,971,29398,1050,1349,107
"California",2020-04-16,"06",28142,971,27107,885,1,1,29398,1050,30829,1146,1035,86
"California",2020-04-17,"06",29398,1050,28142,971,1,1,30829,1146,31544,1176,1256,79
"California",2020-04-18,"06",30829,1146,29398,1050,1,1,31544,1176,33862,1223,1431,96
"California",2020-04-19,"06",31544,1176,30829,1146,1,1,33862,1223,35844,1316,715,30
"California",2020-04-20,"06",33862,1223,31544,1176,1,1,35844,1316,37573,1425,2318,47
"California",2020-04-21,"06",35844,1316,33862,1223,1,1,37573,1425,39534,1548,1982,93
"California",2020-04-22,"06",37573,1425,35844,1316,1,1,39534,1548,41368,1619,1729,109
"California",2020-04-23,"06",39534,1548,37573,1425,1,1,41368,1619,42590,1692,1961,123
"California",2020-04-24,"06",41368,1619,39534,1548,1,1,42590,1692,43691,1716,1834,71
"California",2020-04-25,"06",42590,1692,41368,1619,1,1,43691,1716,45208,1800,1222,73
"California",2020-04-26,"06",43691,1716,42590,1692,1,1,45208,1800,46570,1884,1101,24
"California",2020-04-27,"06",45208,1800,43691,1716,1,1,46570,1884,48904,1961,1517,84
"California",2020-04-28,"06",46570,1884,45208,1800,1,1,48904,1961,50470,2057,1362,84
"California",2020-04-29,"06",48904,1961,46570,1884,1,1,50470,2057,52318,2147,2334,77
"California",2020-04-30,"06",50470,2057,48904,1961,1,1,52318,2147,53753,2213,1566,96
"California",2020-05-01,"06",52318,2147,50470,2057,1,1,53753,2213,55072,2235,1848,90
"California",2020-05-02,"06",53753,2213,52318,2147,1,1,55072,2235,56333,2297,1435,66
"California",2020-05-03,"06",55072,2235,53753,2213,1,1,56333,2297,58848,2386,1319,22
"California",2020-05-04,"06",56333,2297,55072,2235,1,1,58848,2386,60787,2478,1261,62
"California",2020-05-05,"06",58848,2386,56333,2297,1,1,60787,2478,62481,2561,2515,89
"California",2020-05-06,"06",60787,2478,58848,2386,1,1,62481,2561,64616,2650,1939,92
"California",2020-05-07,"06",62481,2561,60787,2478,1,1,64616,2650,66824,2732,1694,83
"California",2020-05-08,"06",64616,2650,62481,2561,1,1,66824,2732,68051,2769,2135,89
"California",2020-05-09,"06",66824,2732,64616,2650,1,1,68051,2769,69514,2820,2208,82
"California",2020-05-10,"06",68051,2769,66824,2732,1,1,69514,2820,71150,2902,1227,37
"California",2020-05-11,"06",69514,2820,68051,2769,1,1,71150,2902,73218,3014,1463,51
"California",2020-05-12,"06",71150,2902,69514,2820,1,1,73218,3014,74947,3039,1636,82
"California",2020-05-13,"06",73218,3014,71150,2902,1,1,74947,3039,77015,3192,2068,112
"California",2020-05-14,"06",74947,3039,73218,3014,1,1,77015,3192,78933,3254,1729,25
"California",2020-05-15,"06",77015,3192,74947,3039,1,1,78933,3254,80366,3290,2068,153
"California",2020-05-16,"06",78933,3254,77015,3192,1,1,80366,3290,81943,3322,1918,62
"California",2020-05-17,"06",80366,3290,78933,3254,1,1,81943,3322,83981,3422,1433,36
"California",2020-05-18,"06",81943,3322,80366,3290,1,1,83981,3422,86125,3514,1577,32
"California",2020-05-19,"06",83981,3422,81943,3322,1,1,86125,3514,88488,3624,2038,100
"California",2020-05-20,"06",86125,3514,83981,3422,1,1,88488,3624,90801,3690,2144,92
"California",2020-05-21,"06",88488,3624,86125,3514,1,1,90801,3690,92815,3768,2363,110
"California",2020-05-22,"06",90801,3690,88488,3624,1,1,92815,3768,94743,3790,2313,66
"California",2020-05-23,"06",92815,3768,90801,3690,1,1,94743,3790,97017,3808,2014,78
"California",2020-05-24,"06",94743,3790,92815,3768,1,1,97017,3808,99925,3859,1928,22
"California",2020-05-25,"06",97017,3808,94743,3790,1,1,99925,3859,101874,3961,2274,18
"California",2020-05-26,"06",99925,3859,97017,3808,1,1,101874,3961,104071,4042,2908,51
"California",2020-05-27,"06",101874,3961,99925,3859,1,1,104071,4042,107043,4144,1949,102
"California",2020-05-28,"06",104071,4042,101874,3961,1,1,107043,4144,110100,4214,2197,81
"California",2020-05-29,"06",107043,4144,104071,4042,1,1,110100,4214,113114,4242,2972,102
"California",2020-05-30,"06",110100,4214,107043,4144,1,1,113114,4242,115643,4287,3057,70
"California",2020-05-31,"06",113114,4242,110100,4214,1,1,115643,4287,118081,4360,3014,28
"California",2020-06-01,"06",115643,4287,113114,4242,1,1,118081,4360,120407,4422,2529,45
"California",2020-06-02,"06",118081,4360,115643,4287,1,1,120407,4422,122917,4484,2438,73
"California",2020-06-03,"06",120407,4422,118081,4360,1,1,122917,4484,126510,4550,2326,62
"California",2020-06-04,"06",122917,4484,120407,4422,1,1,126510,4550,NA,NA,2510,62
"California",2020-06-05,"06",126510,4550,122917,4484,1,1,NA,NA,NA,NA,3593,66
"Colorado",2020-03-05,"08",2,0,NA,NA,NA,NA,8,0,8,0,NA,NA
"Colorado",2020-03-06,"08",8,0,2,0,1,1,8,0,8,0,6,0
"Colorado",2020-03-07,"08",8,0,8,0,1,1,8,0,12,0,0,0
"Colorado",2020-03-08,"08",8,0,8,0,1,1,12,0,17,0,0,0
"Colorado",2020-03-09,"08",12,0,8,0,1,1,17,0,34,0,4,0
"Colorado",2020-03-10,"08",17,0,12,0,1,1,34,0,49,1,5,0
"Colorado",2020-03-11,"08",34,0,17,0,1,1,49,1,78,2,17,0
"Colorado",2020-03-12,"08",49,1,34,0,1,1,78,2,103,2,15,1
"Colorado",2020-03-13,"08",78,2,49,1,1,1,103,2,136,2,29,1
"Colorado",2020-03-14,"08",103,2,78,2,1,1,136,2,161,2,25,0
"Colorado",2020-03-15,"08",136,2,103,2,1,1,161,2,183,3,33,0
"Colorado",2020-03-16,"08",161,2,136,2,1,1,183,3,216,3,25,0
"Colorado",2020-03-17,"08",183,3,161,2,1,1,216,3,278,5,22,1
"Colorado",2020-03-18,"08",216,3,183,3,1,1,278,5,364,5,33,0
"Colorado",2020-03-19,"08",278,5,216,3,1,1,364,5,475,6,62,2
"Colorado",2020-03-20,"08",364,5,278,5,1,1,475,6,591,7,86,0
"Colorado",2020-03-21,"08",475,6,364,5,1,1,591,7,721,10,111,1
"Colorado",2020-03-22,"08",591,7,475,6,1,1,721,10,912,11,116,1
"Colorado",2020-03-23,"08",721,10,591,7,1,1,912,11,1086,19,130,3
"Colorado",2020-03-24,"08",912,11,721,10,1,1,1086,19,1432,24,191,1
"Colorado",2020-03-25,"08",1086,19,912,11,1,1,1432,24,1735,31,174,8
"Colorado",2020-03-26,"08",1432,24,1086,19,1,1,1735,31,2061,44,346,5
"Colorado",2020-03-27,"08",1735,31,1432,24,1,1,2061,44,2315,47,303,7
"Colorado",2020-03-28,"08",2061,44,1735,31,1,1,2315,47,2628,51,326,13
"Colorado",2020-03-29,"08",2315,47,2061,44,1,1,2628,51,2990,69,254,3
"Colorado",2020-03-30,"08",2628,51,2315,47,1,1,2990,69,3346,80,313,4
"Colorado",2020-03-31,"08",2990,69,2628,51,1,1,3346,80,3728,96,362,18
"Colorado",2020-04-01,"08",3346,80,2990,69,1,1,3728,96,4182,110,356,11
"Colorado",2020-04-02,"08",3728,96,3346,80,1,1,4182,110,4574,126,382,16
"Colorado",2020-04-03,"08",4182,110,3728,96,1,1,4574,126,4950,140,454,14
"Colorado",2020-04-04,"08",4574,126,4182,110,1,1,4950,140,5172,150,392,16
"Colorado",2020-04-05,"08",4950,140,4574,126,1,1,5172,150,5429,179,376,14
"Colorado",2020-04-06,"08",5172,150,4950,140,1,1,5429,179,5655,192,222,10
"Colorado",2020-04-07,"08",5429,179,5172,150,1,1,5655,192,6202,227,257,29
"Colorado",2020-04-08,"08",5655,192,5429,179,1,1,6202,227,6510,253,226,13
"Colorado",2020-04-09,"08",6202,227,5655,192,1,1,6510,253,6893,274,547,35
"Colorado",2020-04-10,"08",6510,253,6202,227,1,1,6893,274,7303,290,308,26
"Colorado",2020-04-11,"08",6893,274,6510,253,1,1,7303,290,7691,308,383,21
"Colorado",2020-04-12,"08",7303,290,6893,274,1,1,7691,308,7941,329,410,16
"Colorado",2020-04-13,"08",7691,308,7303,290,1,1,7941,329,8280,355,388,18
"Colorado",2020-04-14,"08",7941,329,7691,308,1,1,8280,355,8675,374,250,21
"Colorado",2020-04-15,"08",8280,355,7941,329,1,1,8675,374,9047,389,339,26
"Colorado",2020-04-16,"08",8675,374,8280,355,1,1,9047,389,9433,409,395,19
"Colorado",2020-04-17,"08",9047,389,8675,374,1,1,9433,409,9730,421,372,15
"Colorado",2020-04-18,"08",9433,409,9047,389,1,1,9730,421,10106,448,386,20
"Colorado",2020-04-19,"08",9730,421,9433,409,1,1,10106,448,10447,484,297,12
"Colorado",2020-04-20,"08",10106,448,9730,421,1,1,10447,484,10878,526,376,27
"Colorado",2020-04-21,"08",10447,484,10106,448,1,1,10878,526,11262,557,341,36
"Colorado",2020-04-22,"08",10878,526,10447,484,1,1,11262,557,12255,672,431,42
"Colorado",2020-04-23,"08",11262,557,10878,526,1,1,12255,672,12967,670,384,31
"Colorado",2020-04-24,"08",12255,670,11262,557,1,1,12967,670,13440,678,993,113
"Colorado",2020-04-25,"08",12967,670,12255,672,1,0,13440,678,13804,705,712,0
"Colorado",2020-04-26,"08",13440,678,12967,670,1,1,13804,705,14239,734,473,8
"Colorado",2020-04-27,"08",13804,705,13440,678,1,1,14239,734,14680,764,364,27
"Colorado",2020-04-28,"08",14239,734,13804,705,1,1,14680,764,15207,775,435,29
"Colorado",2020-04-29,"08",14680,764,14239,734,1,1,15207,775,15661,818,441,30
"Colorado",2020-04-30,"08",15207,775,14680,764,1,1,15661,818,16118,830,527,11
"Colorado",2020-05-01,"08",15661,818,15207,775,1,1,16118,830,16527,840,454,43
"Colorado",2020-05-02,"08",16118,830,15661,818,1,1,16527,840,16799,849,457,12
"Colorado",2020-05-03,"08",16527,840,16118,830,1,1,16799,849,17256,901,409,10
"Colorado",2020-05-04,"08",16799,849,16527,840,1,1,17256,901,17720,919,272,9
"Colorado",2020-05-05,"08",17256,901,16799,849,1,1,17720,919,18264,942,457,52
"Colorado",2020-05-06,"08",17720,919,17256,901,1,1,18264,942,18719,958,464,18
"Colorado",2020-05-07,"08",18264,942,17720,919,1,1,18719,958,19267,965,544,23
"Colorado",2020-05-08,"08",18719,958,18264,942,1,1,19267,965,19595,969,455,16
"Colorado",2020-05-09,"08",19267,965,18719,958,1,1,19595,969,19793,986,548,7
"Colorado",2020-05-10,"08",19595,969,19267,965,1,1,19793,986,20103,1009,328,4
"Colorado",2020-05-11,"08",19793,986,19595,969,1,1,20103,1009,20442,1062,198,17
"Colorado",2020-05-12,"08",20103,1009,19793,986,1,1,20442,1062,20813,1091,310,23
"Colorado",2020-05-13,"08",20442,1062,20103,1009,1,1,20813,1091,21207,1150,339,53
"Colorado",2020-05-14,"08",20813,1091,20442,1062,1,1,21207,1150,21604,1192,371,29
"Colorado",2020-05-15,"08",21207,1150,20813,1091,1,1,21604,1192,21909,1215,394,59
"Colorado",2020-05-16,"08",21604,1192,21207,1150,1,1,21909,1215,22174,1224,397,42
"Colorado",2020-05-17,"08",21909,1215,21604,1192,1,1,22174,1224,22454,1257,305,23
"Colorado",2020-05-18,"08",22174,1224,21909,1215,1,1,22454,1257,22769,1299,265,9
"Colorado",2020-05-19,"08",22454,1257,22174,1224,1,1,22769,1299,23161,1310,280,33
"Colorado",2020-05-20,"08",22769,1299,22454,1257,1,1,23161,1310,23456,1324,315,42
"Colorado",2020-05-21,"08",23161,1310,22769,1299,1,1,23456,1324,23932,1327,392,11
"Colorado",2020-05-22,"08",23456,1324,23161,1310,1,1,23932,1327,24140,1332,295,14
"Colorado",2020-05-23,"08",23932,1327,23456,1324,1,1,24140,1332,24256,1333,476,3
"Colorado",2020-05-24,"08",24140,1332,23932,1327,1,1,24256,1333,24553,1352,208,5
"Colorado",2020-05-25,"08",24256,1333,24140,1332,1,1,24553,1352,24775,1393,116,1
"Colorado",2020-05-26,"08",24553,1352,24256,1333,1,1,24775,1393,25116,1422,297,19
"Colorado",2020-05-27,"08",24775,1393,24553,1352,1,1,25116,1422,25602,1437,222,41
"Colorado",2020-05-28,"08",25116,1422,24775,1393,1,1,25602,1437,26084,1443,341,29
"Colorado",2020-05-29,"08",25602,1437,25116,1422,1,1,26084,1443,26364,1445,486,15
"Colorado",2020-05-30,"08",26084,1443,25602,1437,1,1,26364,1445,26563,1458,482,6
"Colorado",2020-05-31,"08",26364,1445,26084,1443,1,1,26563,1458,26774,1474,280,2
"Colorado",2020-06-01,"08",26563,1458,26364,1445,1,1,26774,1474,27046,1494,199,13
"Colorado",2020-06-02,"08",26774,1474,26563,1458,1,1,27046,1494,27346,1512,211,16
"Colorado",2020-06-03,"08",27046,1494,26774,1474,1,1,27346,1512,27601,1524,272,20
"Colorado",2020-06-04,"08",27346,1512,27046,1494,1,1,27601,1524,NA,NA,300,18
"Colorado",2020-06-05,"08",27601,1524,27346,1512,1,1,NA,NA,NA,NA,255,12
"Connecticut",2020-03-08,"09",1,0,NA,NA,NA,NA,2,0,2,0,NA,NA
"Connecticut",2020-03-09,"09",2,0,1,0,1,1,2,0,3,0,1,0
"Connecticut",2020-03-10,"09",2,0,2,0,1,1,3,0,6,0,0,0
"Connecticut",2020-03-11,"09",3,0,2,0,1,1,6,0,11,0,1,0
"Connecticut",2020-03-12,"09",6,0,3,0,1,1,11,0,20,0,3,0
"Connecticut",2020-03-13,"09",11,0,6,0,1,1,20,0,26,0,5,0
"Connecticut",2020-03-14,"09",20,0,11,0,1,1,26,0,41,0,9,0
"Connecticut",2020-03-15,"09",26,0,20,0,1,1,41,0,68,0,6,0
"Connecticut",2020-03-16,"09",41,0,26,0,1,1,68,0,96,1,15,0
"Connecticut",2020-03-17,"09",68,0,41,0,1,1,96,1,159,4,27,0
"Connecticut",2020-03-18,"09",96,1,68,0,1,1,159,4,194,4,28,1
"Connecticut",2020-03-19,"09",159,4,96,1,1,1,194,4,223,5,63,3
"Connecticut",2020-03-20,"09",194,4,159,4,1,1,223,5,327,8,35,0
"Connecticut",2020-03-21,"09",223,5,194,4,1,1,327,8,415,10,29,1
"Connecticut",2020-03-22,"09",327,8,223,5,1,1,415,10,618,12,104,3
"Connecticut",2020-03-23,"09",415,10,327,8,1,1,618,12,875,19,88,2
"Connecticut",2020-03-24,"09",618,12,415,10,1,1,875,19,1012,21,203,2
"Connecticut",2020-03-25,"09",875,19,618,12,1,1,1012,21,1291,27,257,7
"Connecticut",2020-03-26,"09",1012,21,875,19,1,1,1291,27,1524,33,137,2
"Connecticut",2020-03-27,"09",1291,27,1012,21,1,1,1524,33,1993,34,279,6
"Connecticut",2020-03-28,"09",1524,33,1291,27,1,1,1993,34,2571,36,233,6
"Connecticut",2020-03-29,"09",1993,34,1524,33,1,1,2571,36,3128,69,469,1
"Connecticut",2020-03-30,"09",2571,36,1993,34,1,1,3128,69,3557,85,578,2
"Connecticut",2020-03-31,"09",3128,69,2571,36,1,1,3557,85,3824,112,557,33
"Connecticut",2020-04-01,"09",3557,85,3128,69,1,1,3824,112,4915,132,429,16
"Connecticut",2020-04-02,"09",3824,112,3557,85,1,1,4915,132,5276,165,267,27
"Connecticut",2020-04-03,"09",4915,132,3824,112,1,1,5276,165,5675,189,1091,20
"Connecticut",2020-04-04,"09",5276,165,4915,132,1,1,5675,189,6906,206,361,33
"Connecticut",2020-04-05,"09",5675,189,5276,165,1,1,6906,206,7781,277,399,24
"Connecticut",2020-04-06,"09",6906,206,5675,189,1,1,7781,277,8781,335,1231,17
"Connecticut",2020-04-07,"09",7781,277,6906,206,1,1,8781,335,9784,380,875,71
"Connecticut",2020-04-08,"09",8781,335,7781,277,1,1,9784,380,10538,448,1000,58
"Connecticut",2020-04-09,"09",9784,380,8781,335,1,1,10538,448,11510,494,1003,45
"Connecticut",2020-04-10,"09",10538,448,9784,380,1,1,11510,494,12035,554,754,68
"Connecticut",2020-04-11,"09",11510,494,10538,448,1,1,12035,554,13381,602,972,46
"Connecticut",2020-04-12,"09",12035,554,11510,494,1,1,13381,602,13989,671,525,60
"Connecticut",2020-04-13,"09",13381,602,12035,554,1,1,13989,671,14755,868,1346,48
"Connecticut",2020-04-14,"09",13989,671,13381,602,1,1,14755,868,15884,971,608,69
